38,55,0,0,0
39,55,0,0,0
37,56,0,0,0
38,56,0,0,0
39,56,0,0,0
37,57,0,0,0
38,57,0,0,0
39,57,0,0,0
37,58,0,0,0
38,58,0,0,0
39,58,0,0,0
37,59,0,0,0
38,59,0,0,0
39,59,0,0,0
37,60,0,0,0
38,60,0,0,0
39,60,0,0,0
37,61,0,0,0
38,61,0,0,0
39,61,0,0,0
37,62,0,0,0
38,62,0,0,0
39,62,0,0,0
37,63,0,0,0
38,63,0,0,0
39,63,0,0,0
37,64,0,0,0
38,64,0,0,0
39,64,0,0,0
37,65,0,0,0
38,65,0,0,0
39,65,0,0,0
37,66,0,0,0
38,66,0,0,0
39,66,0,0,0
37,67,0,0,0
38,67,0,0,0
39,67,0,0,0
37,68,0,0,0
38,68,0,0,0
39,68,0,0,0
37,69,0,0,0
38,69,0,0,0
39,69,0,0,0
37,70,0,0,0
38,70,0,0,0
39,70,0,0,0
37,71,0,0,0
38,71,0,0,0
39,71,0,0,0
37,72,0,0,0
38,72,0,0,0
39,72,0,0,0
37,73,0,0,0
38,73,0,0,0
39,73,0,0,0
37,74,0,0,0
38,74,0,0,0
39,74,0,0,0
37,75,0,0,0
38,75,0,0,0
39,75,0,0,0
37,76,0,0,0
38,76,0,0,0
39,76,0,0,0
37,77,0,0,0
38,77,0,0,0
39,77,0,0,0
37,78,0,0,0
38,78,0,0,0
39,78,0,0,0
37,79,0,0,0
38,79,0,0,0
39,79,0,0,0
37,80,0,0,0
38,80,0,0,0
39,80,0,0,0
37,81,0,0,0
38,81,0,0,0
39,81,0,0,0
37,82,0,0,0
38,82,0,0,0
39,82,0,0,0
37,83,0,0,0
38,83,0,0,0
39,83,0,0,0
37,84,0,0,0
38,84,0,0,0
39,84,0,0,0
37,85,0,0,0
38,85,0,0,0
39,85,0,0,0
37,86,0,0,0
38,86,0,0,0
39,86,0,0,0
37,87,0,0,0
38,87,0,0,0
39,87,0,0,0
37,88,0,0,0
38,88,0,0,0
39,88,0,0,0
37,89,0,0,0
38,89,0,0,0
39,89,0,0,0
37,90,0,0,0
38,90,0,0,0
39,90,0,0,0
37,91,0,0,0
38,91,0,0,0
39,91,0,0,0
37,92,0,0,0
38,92,0,0,0
39,92,0,0,0
37,93,0,0,0
38,93,0,0,0
39,93,0,0,0
37,94,0,0,0
38,94,0,0,0
39,94,0,0,0
37,95,0,0,0
38,95,0,0,0
39,95,0,0,0
37,96,0,0,0
38,96,0,0,0
39,96,0,0,0
37,97,0,0,0
38,97,0,0,0
39,97,0,0,0
37,98,0,0,0
38,98,0,0,0
39,98,0,0,0
37,99,0,0,0
38,99,0,0,0
39,99,0,0,0
37,100,0,0,0
38,100,0,0,0
39,100,0,0,0
37,101,0,0,0
38,101,0,0,0
39,101,0,0,0
37,102,0,0,0
38,102,0,0,0
39,102,0,0,0
37,103,0,0,0
38,103,0,0,0
39,103,0,0,0
37,104,0,0,0
38,104,0,0,0
39,104,0,0,0
37,105,0,0,0
38,105,0,0,0
39,105,0,0,0
37,106,0,0,0
38,106,0,0,0
39,106,0,0,0
37,107,0,0,0
38,107,0,0,0
39,107,0,0,0
37,108,0,0,0
38,108,0,0,0
39,108,0,0,0
37,109,0,0,0
38,109,0,0,0
39,109,0,0,0
37,110,0,0,0
38,110,0,0,0
39,110,0,0,0
37,111,0,0,0
38,111,0,0,0
39,111,0,0,0
37,112,0,0,0
38,112,0,0,0
39,112,0,0,0
37,113,0,0,0
38,113,0,0,0
39,113,0,0,0
37,114,0,0,0
38,114,0,0,0
39,114,0,0,0
37,115,0,0,0
38,115,0,0,0
39,115,0,0,0
37,116,0,0,0
38,116,0,0,0
39,116,0,0,0
37,117,0,0,0
38,117,0,0,0
39,117,0,0,0
37,118,0,0,0
38,118,0,0,0
39,118,0,0,0
37,119,0,0,0
38,119,0,0,0
39,119,0,0,0
37,120,0,0,0
38,120,0,0,0
39,120,0,0,0
37,121,0,0,0
38,121,0,0,0
39,121,0,0,0
37,122,0,0,0
38,122,0,0,0
39,122,0,0,0
37,123,0,0,0
38,123,0,0,0
39,123,0,0,0
37,124,0,0,0
38,124,0,0,0
39,124,0,0,0
37,125,0,0,0
38,125,0,0,0
39,125,0,0,0
37,126,0,0,0
38,126,0,0,0
39,126,0,0,0
37,127,0,0,0
38,127,0,0,0
39,127,0,0,0
37,128,0,0,0
38,128,0,0,0
39,128,0,0,0
37,129,0,0,0
38,129,0,0,0
39,129,0,0,0
37,130,0,0,0
38,130,0,0,0
39,130,0,0,0
37,131,0,0,0
38,131,0,0,0
39,131,0,0,0
37,132,0,0,0
38,132,0,0,0
39,132,0,0,0
37,133,0,0,0
38,133,0,0,0
39,133,0,0,0
37,134,0,0,0
38,134,0,0,0
39,134,0,0,0
37,135,0,0,0
38,135,0,0,0
39,135,0,0,0
37,136,0,0,0
38,136,0,0,0
39,136,0,0,0
37,137,0,0,0
38,137,0,0,0
39,137,0,0,0
37,138,0,0,0
38,138,0,0,0
39,138,0,0,0
37,139,0,0,0
38,139,0,0,0
39,139,0,0,0
37,140,0,0,0
38,140,0,0,0
39,140,0,0,0
37,141,0,0,0
38,141,0,0,0
39,141,0,0,0
37,142,0,0,0
38,142,0,0,0
39,142,0,0,0
37,143,0,0,0
38,143,0,0,0
39,143,0,0,0
37,144,0,0,0
38,144,0,0,0
39,144,0,0,0
37,145,0,0,0
38,145,0,0,0
39,145,0,0,0
37,146,0,0,0
38,146,0,0,0
39,146,0,0,0
37,147,0,0,0
38,147,0,0,0
39,147,0,0,0
37,148,0,0,0
38,148,0,0,0
39,148,0,0,0
37,149,0,0,0
38,149,0,0,0
39,149,0,0,0
37,150,0,0,0
38,150,0,0,0
39,150,0,0,0
37,151,0,0,0
38,151,0,0,0
39,151,0,0,0
37,152,0,0,0
38,152,0,0,0
39,152,0,0,0
37,153,0,0,0
38,153,0,0,0
39,153,0,0,0
37,154,0,0,0
38,154,0,0,0
39,154,0,0,0
37,155,0,0,0
38,155,0,0,0
39,155,0,0,0
37,156,0,0,0
38,156,0,0,0
39,156,0,0,0
37,157,0,0,0
38,157,0,0,0
39,157,0,0,0
37,158,0,0,0
38,158,0,0,0
39,158,0,0,0
37,159,0,0,0
38,159,0,0,0
39,159,0,0,0
37,160,0,0,0
38,160,0,0,0
39,160,0,0,0
37,161,0,0,0
38,161,0,0,0
39,161,0,0,0
37,162,0,0,0
38,162,0,0,0
39,162,0,0,0
37,163,0,0,0
38,163,0,0,0
39,163,0,0,0
37,164,0,0,0
38,164,0,0,0
39,164,0,0,0
37,165,0,0,0
38,165,0,0,0
39,165,0,0,0
37,166,0,0,0
38,166,0,0,0
39,166,0,0,0
37,167,0,0,0
38,167,0,0,0
39,167,0,0,0
37,168,0,0,0
38,168,0,0,0
39,168,0,0,0
37,169,0,0,0
38,169,0,0,0
39,169,0,0,0
37,170,0,0,0
38,170,0,0,0
39,170,0,0,0
37,171,0,0,0
38,171,0,0,0
39,171,0,0,0
37,172,0,0,0
38,172,0,0,0
39,172,0,0,0
37,173,0,0,0
38,173,0,0,0
39,173,0,0,0
37,174,0,0,0
38,174,0,0,0
39,174,0,0,0
37,175,0,0,0
38,175,0,0,0
39,175,0,0,0
37,176,0,0,0
38,176,0,0,0
39,176,0,0,0
37,177,0,0,0
38,177,0,0,0
39,177,0,0,0
37,178,0,0,0
38,178,0,0,0
39,178,0,0,0
37,179,0,0,0
38,179,0,0,0
39,179,0,0,0
37,180,0,0,0
38,180,0,0,0
39,180,0,0,0
37,181,0,0,0
38,181,0,0,0
39,181,0,0,0
37,182,0,0,0
38,182,0,0,0
39,182,0,0,0
37,183,0,0,0
38,183,0,0,0
39,183,0,0,0
37,184,0,0,0
38,184,0,0,0
39,184,0,0,0
37,185,0,0,0
38,185,0,0,0
39,185,0,0,0
37,186,0,0,0
38,186,0,0,0
39,186,0,0,0
37,187,0,0,0
38,187,0,0,0
39,187,0,0,0
37,188,0,0,0
38,188,0,0,0
39,188,0,0,0
37,189,0,0,0
38,189,0,0,0
39,189,0,0,0
37,190,0,0,0
38,190,0,0,0
39,190,0,0,0
37,191,0,0,0
38,191,0,0,0
39,191,0,0,0
37,192,0,0,0
38,192,0,0,0
39,192,0,0,0
37,193,0,0,0
38,193,0,0,0
39,193,0,0,0
37,194,0,0,0
38,194,0,0,0
39,194,0,0,0
37,195,0,0,0
38,195,0,0,0
39,195,0,0,0
37,196,0,0,0
38,196,0,0,0
39,196,0,0,0
37,197,0,0,0
38,197,0,0,0
39,197,0,0,0
37,198,0,0,0
38,198,0,0,0
39,198,0,0,0
37,199,0,0,0
38,199,0,0,0
39,199,0,0,0
37,200,0,0,0
38,200,0,0,0
39,200,0,0,0
37,201,0,0,0
38,201,0,0,0
39,201,0,0,0
37,202,0,0,0
38,202,0,0,0
39,202,0,0,0
37,203,0,0,0
38,203,0,0,0
39,203,0,0,0
37,204,0,0,0
38,204,0,0,0
39,204,0,0,0
37,205,0,0,0
38,205,0,0,0
39,205,0,0,0
37,206,0,0,0
38,206,0,0,0
39,206,0,0,0
37,207,0,0,0
38,207,0,0,0
39,207,0,0,0
37,208,0,0,0
38,208,0,0,0
39,208,0,0,0
37,209,0,0,0
38,209,0,0,0
39,209,0,0,0
37,210,0,0,0
38,210,0,0,0
39,210,0,0,0
37,211,0,0,0
38,211,0,0,0
39,211,0,0,0
37,212,0,0,0
38,212,0,0,0
39,212,0,0,0
37,213,0,0,0
38,213,0,0,0
39,213,0,0,0
37,214,0,0,0
38,214,0,0,0
39,214,0,0,0
37,215,0,0,0
38,215,0,0,0
39,215,0,0,0
37,216,0,0,0
38,216,0,0,0
39,216,0,0,0
37,217,0,0,0
38,217,0,0,0
39,217,0,0,0
37,218,0,0,0
38,218,0,0,0
39,218,0,0,0
37,219,0,0,0
38,219,0,0,0
39,219,0,0,0
37,220,0,0,0
38,220,0,0,0
39,220,0,0,0
37,221,0,0,0
38,221,0,0,0
39,221,0,0,0
37,222,0,0,0
38,222,0,0,0
39,222,0,0,0
37,223,0,0,0
38,223,0,0,0
39,223,0,0,0
37,224,0,0,0
38,224,0,0,0
39,224,0,0,0
37,225,0,0,0
38,225,0,0,0
39,225,0,0,0
37,226,0,0,0
38,226,0,0,0
39,226,0,0,0
37,227,0,0,0
38,227,0,0,0
39,227,0,0,0
37,228,0,0,0
38,228,0,0,0
39,228,0,0,0
37,229,0,0,0
38,229,0,0,0
39,229,0,0,0
37,230,0,0,0
38,230,0,0,0
39,230,0,0,0
37,231,0,0,0
38,231,0,0,0
39,231,0,0,0
37,232,0,0,0
38,232,0,0,0
39,232,0,0,0
37,233,0,0,0
38,233,0,0,0
39,233,0,0,0
37,234,0,0,0
38,234,0,0,0
39,234,0,0,0
37,235,0,0,0
38,235,0,0,0
39,235,0,0,0
37,236,0,0,0
38,236,0,0,0
39,236,0,0,0
37,237,0,0,0
38,237,0,0,0
39,237,0,0,0
37,238,0,0,0
38,238,0,0,0
39,238,0,0,0
37,239,0,0,0
38,239,0,0,0
39,239,0,0,0
37,240,0,0,0
38,240,0,0,0
39,240,0,0,0
37,241,0,0,0
38,241,0,0,0
39,241,0,0,0
37,242,0,0,0
38,242,0,0,0
39,242,0,0,0
37,243,0,0,0
38,243,0,0,0
39,243,0,0,0
37,244,0,0,0
38,244,0,0,0
39,244,0,0,0
37,245,0,0,0
38,245,0,0,0
39,245,0,0,0
37,246,0,0,0
38,246,0,0,0
39,246,0,0,0
37,247,0,0,0
38,247,0,0,0
39,247,0,0,0
37,248,0,0,0
38,248,0,0,0
39,248,0,0,0
37,249,0,0,0
38,249,0,0,0
39,249,0,0,0
37,250,0,0,0
38,250,0,0,0
39,250,0,0,0
37,251,0,0,0
38,251,0,0,0
39,251,0,0,0
37,252,0,0,0
38,252,0,0,0
39,252,0,0,0
37,253,0,0,0
38,253,0,0,0
39,253,0,0,0
37,254,0,0,0
38,254,0,0,0
39,254,0,0,0
37,255,0,0,0
38,255,0,0,0
39,255,0,0,0
37,256,0,0,0
38,256,0,0,0
39,256,0,0,0
37,257,0,0,0
38,257,0,0,0
39,257,0,0,0
37,258,0,0,0
38,258,0,0,0
39,258,0,0,0
37,259,0,0,0
38,259,0,0,0
39,259,0,0,0
37,260,0,0,0
38,260,0,0,0
39,260,0,0,0
37,261,0,0,0
38,261,0,0,0
39,261,0,0,0
37,262,0,0,0
38,262,0,0,0
39,262,0,0,0
37,263,0,0,0
38,263,0,0,0
39,263,0,0,0
37,264,0,0,0
38,264,0,0,0
39,264,0,0,0
37,265,0,0,0
38,265,0,0,0
39,265,0,0,0
37,266,0,0,0
38,266,0,0,0
39,266,0,0,0
37,267,0,0,0
38,267,0,0,0
39,267,0,0,0
37,268,0,0,0
38,268,0,0,0
39,268,0,0,0
37,269,0,0,0
38,269,0,0,0
39,269,0,0,0
37,270,0,0,0
38,270,0,0,0
39,270,0,0,0
37,271,0,0,0
38,271,0,0,0
39,271,0,0,0
37,272,0,0,0
38,272,0,0,0
39,272,0,0,0
37,273,0,0,0
38,273,0,0,0
39,273,0,0,0
37,274,0,0,0
38,274,0,0,0
39,274,0,0,0
37,275,0,0,0
38,275,0,0,0
39,275,0,0,0
37,276,0,0,0
38,276,0,0,0
39,276,0,0,0
37,277,0,0,0
38,277,0,0,0
39,277,0,0,0
37,278,0,0,0
38,278,0,0,0
39,278,0,0,0
37,279,0,0,0
38,279,0,0,0
39,279,0,0,0
37,280,0,0,0
38,280,0,0,0
39,280,0,0,0
37,281,0,0,0
38,281,0,0,0
39,281,0,0,0
37,282,0,0,0
38,282,0,0,0
39,282,0,0,0
37,283,0,0,0
38,283,0,0,0
39,283,0,0,0
37,284,0,0,0
38,284,0,0,0
39,284,0,0,0
37,285,0,0,0
38,285,0,0,0
39,285,0,0,0
37,286,0,0,0
38,286,0,0,0
39,286,0,0,0
37,287,0,0,0
38,287,0,0,0
39,287,0,0,0
37,288,0,0,0
38,288,0,0,0
39,288,0,0,0
37,289,0,0,0
38,289,0,0,0
39,289,0,0,0
37,290,0,0,0
38,290,0,0,0
39,290,0,0,0
37,291,0,0,0
38,291,0,0,0
39,291,0,0,0
37,292,0,0,0
38,292,0,0,0
39,292,0,0,0
37,293,0,0,0
38,293,0,0,0
39,293,0,0,0
37,294,0,0,0
38,294,0,0,0
39,294,0,0,0
37,295,0,0,0
38,295,0,0,0
39,295,0,0,0
37,296,0,0,0
38,296,0,0,0
39,296,0,0,0
37,297,0,0,0
38,297,0,0,0
39,297,0,0,0
37,298,0,0,0
38,298,0,0,0
39,298,0,0,0
37,299,0,0,0
38,299,0,0,0
39,299,0,0,0
37,300,0,0,0
38,300,0,0,0
39,300,0,0,0
37,301,0,0,0
38,301,0,0,0
39,301,0,0,0
37,302,0,0,0
38,302,0,0,0
39,302,0,0,0
37,303,0,0,0
38,303,0,0,0
39,303,0,0,0
37,304,0,0,0
38,304,0,0,0
39,304,0,0,0
37,305,0,0,0
38,305,0,0,0
39,305,0,0,0
37,306,0,0,0
38,306,0,0,0
39,306,0,0,0
37,307,0,0,0
38,307,0,0,0
39,307,0,0,0
37,308,0,0,0
38,308,0,0,0
39,308,0,0,0
37,309,0,0,0
38,309,0,0,0
39,309,0,0,0
37,310,0,0,0
38,310,0,0,0
39,310,0,0,0
37,311,0,0,0
38,311,0,0,0
39,311,0,0,0
37,312,0,0,0
38,312,0,0,0
39,312,0,0,0
37,313,0,0,0
38,313,0,0,0
39,313,0,0,0
37,314,0,0,0
38,314,0,0,0
39,314,0,0,0
37,315,0,0,0
38,315,0,0,0
39,315,0,0,0
37,316,0,0,0
38,316,0,0,0
39,316,0,0,0
37,317,0,0,0
38,317,0,0,0
39,317,0,0,0
37,318,0,0,0
38,318,0,0,0
39,318,0,0,0
37,319,0,0,0
38,319,0,0,0
39,319,0,0,0
37,320,0,0,0
38,320,0,0,0
39,320,0,0,0
37,321,0,0,0
38,321,0,0,0
39,321,0,0,0
37,322,0,0,0
38,322,0,0,0
39,322,0,0,0
37,323,0,0,0
38,323,0,0,0
39,323,0,0,0
37,324,0,0,0
38,324,0,0,0
39,324,0,0,0
37,325,0,0,0
38,325,0,0,0
39,325,0,0,0
37,326,0,0,0
38,326,0,0,0
39,326,0,0,0
37,327,0,0,0
38,327,0,0,0
39,327,0,0,0
37,328,0,0,0
38,328,0,0,0
39,328,0,0,0
37,329,0,0,0
38,329,0,0,0
39,329,0,0,0
37,330,0,0,0
38,330,0,0,0
39,330,0,0,0
37,331,0,0,0
38,331,0,0,0
39,331,0,0,0
37,332,0,0,0
38,332,0,0,0
39,332,0,0,0
37,333,0,0,0
38,333,0,0,0
39,333,0,0,0
37,334,0,0,0
38,334,0,0,0
39,334,0,0,0
37,335,0,0,0
38,335,0,0,0
39,335,0,0,0
37,336,0,0,0
38,336,0,0,0
39,336,0,0,0
37,337,0,0,0
38,337,0,0,0
39,337,0,0,0
37,338,0,0,0
38,338,0,0,0
39,338,0,0,0
37,339,0,0,0
38,339,0,0,0
39,339,0,0,0
37,340,0,0,0
38,340,0,0,0
39,340,0,0,0
37,341,0,0,0
38,341,0,0,0
39,341,0,0,0
37,342,0,0,0
38,342,0,0,0
39,342,0,0,0
37,343,0,0,0
38,343,0,0,0
39,343,0,0,0
37,344,0,0,0
38,344,0,0,0
39,344,0,0,0
37,345,0,0,0
38,345,0,0,0
39,345,0,0,0
37,346,0,0,0
38,346,0,0,0
39,346,0,0,0
37,347,0,0,0
38,347,0,0,0
39,347,0,0,0
37,348,0,0,0
38,348,0,0,0
39,348,0,0,0
37,349,0,0,0
38,349,0,0,0
39,349,0,0,0
37,350,0,0,0
38,350,0,0,0
39,350,0,0,0
37,351,0,0,0
38,351,0,0,0
39,351,0,0,0
37,352,0,0,0
38,352,0,0,0
39,352,0,0,0
37,353,0,0,0
38,353,0,0,0
39,353,0,0,0
37,354,0,0,0
38,354,0,0,0
39,354,0,0,0
37,355,0,0,0
38,355,0,0,0
39,355,0,0,0
37,356,0,0,0
38,356,0,0,0
39,356,0,0,0
37,357,0,0,0
38,357,0,0,0
39,357,0,0,0
37,358,0,0,0
38,358,0,0,0
39,358,0,0,0
37,359,0,0,0
38,359,0,0,0
39,359,0,0,0
37,360,0,0,0
38,360,0,0,0
39,360,0,0,0
37,361,0,0,0
38,361,0,0,0
39,361,0,0,0
37,362,0,0,0
38,362,0,0,0
39,362,0,0,0
37,363,0,0,0
38,363,0,0,0
39,363,0,0,0
37,364,0,0,0
38,364,0,0,0
39,364,0,0,0
37,365,0,0,0
38,365,0,0,0
39,365,0,0,0
37,366,0,0,0
38,366,0,0,0
39,366,0,0,0
37,367,0,0,0
38,367,0,0,0
39,367,0,0,0
37,368,0,0,0
38,368,0,0,0
39,368,0,0,0
37,369,0,0,0
38,369,0,0,0
39,369,0,0,0
37,370,0,0,0
38,370,0,0,0
39,370,0,0,0
37,371,0,0,0
38,371,0,0,0
39,371,0,0,0
37,372,0,0,0
38,372,0,0,0
39,372,0,0,0
37,373,0,0,0
38,373,0,0,0
39,373,0,0,0
37,374,0,0,0
38,374,0,0,0
39,374,0,0,0
37,375,0,0,0
38,375,0,0,0
39,375,0,0,0
37,376,0,0,0
38,376,0,0,0
39,376,0,0,0
37,377,0,0,0
38,377,0,0,0
39,377,0,0,0
37,378,0,0,0
38,378,0,0,0
39,378,0,0,0
37,379,0,0,0
38,379,0,0,0
39,379,0,0,0
37,380,0,0,0
38,380,0,0,0
39,380,0,0,0
37,381,0,0,0
38,381,0,0,0
39,381,0,0,0
37,382,0,0,0
38,382,0,0,0
39,382,0,0,0
37,383,0,0,0
38,383,0,0,0
39,383,0,0,0
37,384,0,0,0
38,384,0,0,0
39,384,0,0,0
37,385,0,0,0
38,385,0,0,0
39,385,0,0,0
37,386,0,0,0
38,386,0,0,0
39,386,0,0,0
37,387,0,0,0
38,387,0,0,0
39,387,0,0,0
37,388,0,0,0
38,388,0,0,0
39,388,0,0,0
37,389,0,0,0
38,389,0,0,0
39,389,0,0,0
37,390,0,0,0
38,390,0,0,0
39,390,0,0,0
37,391,0,0,0
38,391,0,0,0
39,391,0,0,0
37,392,0,0,0
38,392,0,0,0
39,392,0,0,0
37,393,0,0,0
38,393,0,0,0
39,393,0,0,0
37,394,0,0,0
38,394,0,0,0
39,394,0,0,0
37,395,0,0,0
38,395,0,0,0
39,395,0,0,0
37,396,0,0,0
38,396,0,0,0
39,396,0,0,0
37,397,0,0,0
38,397,0,0,0
39,397,0,0,0
37,398,0,0,0
38,398,0,0,0
39,398,0,0,0
37,399,0,0,0
38,399,0,0,0
39,399,0,0,0
37,400,0,0,0
38,400,0,0,0
39,400,0,0,0
37,401,0,0,0
38,401,0,0,0
39,401,0,0,0
37,402,0,0,0
38,402,0,0,0
39,402,0,0,0
37,403,0,0,0
38,403,0,0,0
39,403,0,0,0
37,404,0,0,0
38,404,0,0,0
39,404,0,0,0
37,405,0,0,0
38,405,0,0,0
39,405,0,0,0
37,406,0,0,0
38,406,0,0,0
39,406,0,0,0
37,407,0,0,0
38,407,0,0,0
39,407,0,0,0
37,408,0,0,0
38,408,0,0,0
39,408,0,0,0
37,409,0,0,0
38,409,0,0,0
39,409,0,0,0
37,410,0,0,0
38,410,0,0,0
39,410,0,0,0
37,411,0,0,0
38,411,0,0,0
39,411,0,0,0
37,412,0,0,0
38,412,0,0,0
39,412,0,0,0
37,413,0,0,0
38,413,0,0,0
39,413,0,0,0
37,414,0,0,0
38,414,0,0,0
39,414,0,0,0
37,415,0,0,0
38,415,0,0,0
39,415,0,0,0
37,416,0,0,0
38,416,0,0,0
39,416,0,0,0
37,417,0,0,0
38,417,0,0,0
39,417,0,0,0
37,418,0,0,0
38,418,0,0,0
39,418,0,0,0
37,419,0,0,0
38,419,0,0,0
39,419,0,0,0
37,420,0,0,0
38,420,0,0,0
39,420,0,0,0
37,421,0,0,0
38,421,0,0,0
39,421,0,0,0
37,422,0,0,0
38,422,0,0,0
39,422,0,0,0
37,423,0,0,0
38,423,0,0,0
39,423,0,0,0
37,424,0,0,0
38,424,0,0,0
39,424,0,0,0
37,425,0,0,0
38,425,0,0,0
39,425,0,0,0
37,426,0,0,0
38,426,0,0,0
39,426,0,0,0
37,427,0,0,0
38,427,0,0,0
39,427,0,0,0
37,428,0,0,0
38,428,0,0,0
39,428,0,0,0
37,429,0,0,0
38,429,0,0,0
39,429,0,0,0
37,430,0,0,0
38,430,0,0,0
39,430,0,0,0
37,431,0,0,0
38,431,0,0,0
39,431,0,0,0
37,432,0,0,0
38,432,0,0,0
39,432,0,0,0
37,433,0,0,0
38,433,0,0,0
39,433,0,0,0
37,434,0,0,0
38,434,0,0,0
39,434,0,0,0
37,435,0,0,0
38,435,0,0,0
39,435,0,0,0
37,436,0,0,0
38,436,0,0,0
39,436,0,0,0
37,437,0,0,0
38,437,0,0,0
39,437,0,0,0
37,438,0,0,0
38,438,0,0,0
39,438,0,0,0
37,439,0,0,0
38,439,0,0,0
39,439,0,0,0
37,440,0,0,0
38,440,0,0,0
39,440,0,0,0
37,441,0,0,0
38,441,0,0,0
39,441,0,0,0
37,442,0,0,0
38,442,0,0,0
39,442,0,0,0
37,443,0,0,0
38,443,0,0,0
39,443,0,0,0
37,444,0,0,0
38,444,0,0,0
39,444,0,0,0
37,445,0,0,0
38,445,0,0,0
39,445,0,0,0
37,446,0,0,0
38,446,0,0,0
39,446,0,0,0
37,447,0,0,0
38,447,0,0,0
39,447,0,0,0
37,448,0,0,0
38,448,0,0,0
39,448,0,0,0
37,449,0,0,0
38,449,0,0,0
39,449,0,0,0
37,450,0,0,0
38,450,0,0,0
39,450,0,0,0
37,451,0,0,0
38,451,0,0,0
39,451,0,0,0
37,452,0,0,0
38,452,0,0,0
39,452,0,0,0
37,453,0,0,0
38,453,0,0,0
39,453,0,0,0
37,454,0,0,0
38,454,0,0,0
39,454,0,0,0
37,455,0,0,0
38,455,0,0,0
39,455,0,0,0
37,456,0,0,0
38,456,0,0,0
39,456,0,0,0
37,457,0,0,0
38,457,0,0,0
39,457,0,0,0
37,458,0,0,0
38,458,0,0,0
39,458,0,0,0
37,459,0,0,0
38,459,0,0,0
39,459,0,0,0
37,460,0,0,0
38,460,0,0,0
39,460,0,0,0
37,461,0,0,0
38,461,0,0,0
39,461,0,0,0
37,462,0,0,0
38,462,0,0,0
39,462,0,0,0
37,463,0,0,0
38,463,0,0,0
39,463,0,0,0
37,464,0,0,0
38,464,0,0,0
39,464,0,0,0
37,465,0,0,0
38,465,0,0,0
39,465,0,0,0
37,466,0,0,0
38,466,0,0,0
